,label,source,path
145,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-01-02-03.wav
146,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-01-03.wav
147,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-04-02-02-02-03.wav
148,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-01-03.wav
149,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-01-02-03.wav
150,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-01-03.wav
151,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-01-02-02-03.wav
152,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-01-03.wav
153,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-01-02-03.wav
154,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-01-03.wav
155,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-05-02-02-02-03.wav
156,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-01-03.wav
157,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-01-02-03.wav
158,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-01-03.wav
159,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-01-02-02-03.wav
160,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-01-03.wav
161,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-01-02-03.wav
162,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-01-03.wav
163,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-06-02-02-02-03.wav
164,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-01-03.wav
165,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-01-02-03.wav
166,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-01-03.wav
167,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-01-02-02-03.wav
168,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-01-03.wav
169,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-01-02-03.wav
170,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-01-03.wav
171,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-07-02-02-02-03.wav
172,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-01-03.wav
173,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-01-02-03.wav
174,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-01-03.wav
175,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-01-02-02-03.wav
176,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-01-03.wav
177,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-01-02-03.wav
178,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-01-03.wav
179,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_03/03-01-08-02-02-02-03.wav
180,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-01-04.wav
181,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-01-02-04.wav
182,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-01-04.wav
183,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-01-01-02-02-04.wav
184,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-01-04.wav
185,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-01-02-04.wav
186,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-01-04.wav
187,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-01-02-02-04.wav
188,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-01-04.wav
189,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-01-02-04.wav
190,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-01-04.wav
191,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-02-02-02-02-04.wav
192,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-01-04.wav
193,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-01-02-04.wav
194,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-01-04.wav
195,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-01-02-02-04.wav
196,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-01-04.wav
197,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-01-02-04.wav
198,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-01-04.wav
199,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-03-02-02-02-04.wav
200,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-01-04.wav
201,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-01-02-04.wav
202,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-01-04.wav
203,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-01-02-02-04.wav
204,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-01-04.wav
205,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-01-02-04.wav
206,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-01-04.wav
207,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-04-02-02-02-04.wav
208,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-01-04.wav
209,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-01-02-04.wav
210,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-01-04.wav
211,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-01-02-02-04.wav
212,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-01-04.wav
213,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-01-02-04.wav
214,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-01-04.wav
215,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-05-02-02-02-04.wav
216,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-01-04.wav
217,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-01-02-04.wav
218,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-01-04.wav
219,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-01-02-02-04.wav
220,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-01-04.wav
221,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-01-02-04.wav
222,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-01-04.wav
223,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-06-02-02-02-04.wav
224,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-01-04.wav
225,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-01-02-04.wav
226,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-01-04.wav
227,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-01-02-02-04.wav
228,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-01-04.wav
229,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-01-02-04.wav
230,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-01-04.wav
231,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-07-02-02-02-04.wav
232,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-01-04.wav
233,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-01-02-04.wav
234,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-01-04.wav
235,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-01-02-02-04.wav
236,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-01-04.wav
237,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-01-02-04.wav
238,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-01-04.wav
239,surprise,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_04/03-01-08-02-02-02-04.wav
240,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-01-05.wav
241,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-01-02-05.wav
242,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-01-05.wav
243,neutral,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-01-01-02-02-05.wav
244,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-01-05.wav
245,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-01-02-05.wav
246,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-01-05.wav
247,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-01-02-02-05.wav
248,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-01-05.wav
249,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-01-02-05.wav
250,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-01-05.wav
251,calm,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-02-02-02-02-05.wav
252,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-01-05.wav
253,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-01-02-05.wav
254,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-01-05.wav
255,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-01-02-02-05.wav
256,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-01-05.wav
257,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-01-02-05.wav
258,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-01-05.wav
259,happy,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-03-02-02-02-05.wav
260,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-01-05.wav
261,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-01-02-05.wav
262,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-01-05.wav
263,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-01-02-02-05.wav
264,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-01-05.wav
265,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-01-02-05.wav
266,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-01-05.wav
267,sad,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-04-02-02-02-05.wav
268,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-01-05.wav
269,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-01-02-05.wav
270,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-01-05.wav
271,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-01-02-02-05.wav
272,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-01-05.wav
273,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-01-02-05.wav
274,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-01-05.wav
275,angry,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-05-02-02-02-05.wav
276,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-01-05.wav
277,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-01-02-05.wav
278,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-01-05.wav
279,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-01-02-02-05.wav
280,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-01-05.wav
281,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-01-02-05.wav
282,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-01-05.wav
283,fear,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-06-02-02-02-05.wav
284,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-01-05.wav
285,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-01-02-05.wav
286,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-01-05.wav
287,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-07-01-02-02-05.wav
288,disgust,RAVDE,C:\Users\Jagjeet\AppML\Major Project Final\Pro_1.91_attention_3_Models_with_Aug\Audio_Speech_Actors_01-24/Actor_05/03-01-07-02-01-01-05.wav
